id,ra_deg,dec_deg,u,v,mag,electrons_deposited
23416,0.00000173,-0.00002225,308.903,382.409,3.030,306.881003
23428,0.00001724,0.00000029,209.648,238.151,10.750,0.250594
23434,359.99999942,0.00000087,323.699,234.452,9.160,1.083852
23436,359.99999518,-0.00003034,350.824,434.194,8.360,2.264488
23440,0.00001079,0.00003063,250.953,43.956,8.880,1.402717
23441,359.99997129,-0.00001811,503.714,355.900,10.920,0.214274
23448,359.99997052,0.00003102,508.646,41.491,8.020,3.097205
23458,0.00003757,0.00002187,79.569,100.057,9.010,1.244429
23464,359.99997505,-0.00002745,479.671,415.699,7.240,6.352871
23469,0.00002688,-0.00002427,148.000,395.355,9.270,0.979422
23471,0.00004181,-0.00000828,52.444,293.018,9.090,1.156032
23489,359.99999740,-0.00003400,336.645,457.621,7.500,5.000000
23494,0.00002196,-0.00003063,179.440,436.044,7.560,4.731186
23511,359.99998931,-0.00002755,388.430,416.316,6.110,17.987467
23515,0.00001435,-0.00002639,228.143,408.918,10.180,0.423614
23517,359.99997120,-0.00003371,504.330,455.771,8.610,1.798747
23520,0.00000356,-0.00003747,297.190,479.814,8.430,0.790334
23526,359.99998122,-0.00003044,440.215,434.811,8.110,2.850821
23527,0.00000771,-0.00002110,270.681,375.011,11.710,0.103507
23537,359.99995444,0.00002784,611.599,61.835,8.630,1.765916
23538,0.00001570,0.00002957,219.512,50.738,10.650,0.274770
23545,359.99999326,0.00000616,363.154,200.545,8.800,1.509976
23551,0.00001185,0.00003005,244.172,47.655,6.420,13.519792
23571,0.00000559,-0.00001666,284.244,346.653,8.940,1.327303
23572,359.99998208,-0.00001349,434.667,326.308,8.130,2.798788
23578,0.00001878,-0.00003651,199.785,473.649,8.890,1.389857
23580,359.99999769,-0.00002813,334.796,420.015,8.930,1.339584
23602,0.00004787,-0.00003005,13.605,432.345,10.510,0.312586
23624,359.99996503,-0.00002514,543.786,400.904,9.190,1.054314
23626,0.00003766,0.00000954,78.953,178.968,8.690,1.670975
23643,0.00001551,-0.00000944,220.745,300.416,6.040,19.185362
23651,359.99995097,0.00000241,633.793,224.588,9.320,0.935341
23652,359.99997582,-0.00000096,474.739,246.165,8.450,2.084347
23654,0.00002302,-0.00002572,172.659,404.603,8.640,1.749726
23657,359.99997784,-0.00002013,461.792,368.846,8.830,1.468825
23659,0.00001570,-0.00002225,219.512,382.409,9.090,1.156032
23664,359.99997698,-0.00003323,467.341,452.689,8.930,1.339584
23665,0.00000366,0.00001358,296.573,153.075,10.300,0.379289
23673,0.00001686,-0.00003044,212.114,434.811,7.590,4.602248
23677,0.00000366,-0.00003237,296.573,447.140,8.880,1.402717
23680,0.00003737,-0.00003670,80.802,474.882,6.100,18.153903
23682,0.00001455,-0.00001474,226.910,334.323,8.270,2.460198
23700,0.00002418,-0.00003343,165.261,453.922,9.530,0.770850
23705,359.99999258,0.00000713,367.470,194.380,8.900,1.377114
23714,359.99998786,0.00001156,397.678,166.021,8.160,2.722513
23718,0.00001002,0.00000453,255.885,211.025,9.130,1.114218
23720,0.00000626,0.00000077,279.928,235.068,9.020,1.233020
23723,359.99998208,-0.00002360,434.667,391.040,8.410,2.162569
23727,359.99996571,0.00002370,539.470,88.344,10.230,0.404548
23731,359.99998834,-0.00001175,394.595,315.212,9.030,1.221715
23751,0.00001060,0.00000135,252.186,231.369,8.920,1.351979
23753,359.99999595,0.00001021,345.893,174.652,7.170,6.775947
23758,359.99998382,0.00000019,423.570,238.767,9.030,1.221715
23770,0.00001869,-0.00003227,200.401,446.524,8.230,2.552525
23774,359.99998006,-0.00003102,447.613,438.509,7.740,4.008390
23799,359.99996176,-0.00001580,564.746,341.104,6.200,16.556556
23804,359.99996850,-0.00003333,521.592,453.305,9.100,1.145434
23815,359.99999615,0.00002842,344.660,58.136,8.610,1.798747
23820,0.00000376,-0.00000472,295.957,270.208,11.460,0.130308
23825,0.00000250,-0.00002832,303.971,421.248,8.330,2.327930
23828,0.00000877,-0.00000453,263.899,268.975,7.400,5.482391
23837,0.00003323,-0.00001060,107.311,307.814,8.870,1.415696
23842,0.00001695,-0.00003612,211.498,471.183,9.690,0.665227
23846,359.99999856,-0.00003709,329.247,477.348,7.980,3.175341
23849,0.00002254,-0.00000915,175.742,298.566,8.730,1.610534
23894,0.00003208,-0.00003092,114.709,437.893,10.050,0.477496
23899,359.99998189,-0.00001069,435.900,308.430,7.230,6.411653
23907,359.99996542,0.00000125,541.320,231.986,9.220,1.025581
23908,359.99998247,0.00001801,432.201,124.717,6.380,14.027168
23910,359.99999489,0.00001281,352.674,158.007,6.510,12.444287
23911,0.00001146,-0.00003034,246.638,434.194,8.670,1.702041
23915,359.99995781,-0.00002668,590.022,410.767,9.360,0.901509
23919,0.00001069,0.00001734,251.570,129.032,8.260,2.482962
23925,359.99999441,-0.00003227,355.756,446.524,9.600,0.722720
23928,0.00004315,0.00000048,43.813,236.918,9.550,0.756781
23933,359.99998671,-0.00002167,405.075,378.710,6.960,8.221859
23954,0.00000886,-0.00002524,263.283,401.520,8.020,3.097205
23965,0.00000722,-0.00003092,273.763,437.893,8.960,1.303077
23967,0.00003102,-0.00000867,121.491,295.484,8.840,1.455359
23969,0.00000616,-0.00000800,280.545,291.169,8.190,2.648317
23970,0.00001021,-0.00003651,254.652,473.649,8.100,2.877200
23972,0.00000000,-0.00001936,320.000,363.914,4.250,99.763116
23981,0.00002293,0.00000655,173.276,198.079,9.350,0.909850
23993,359.99998276,-0.00000674,430.352,283.154,8.980,1.279293
23994,0.00000780,-0.00001763,270.064,352.818,8.630,1.765916
23998,359.99996879,-0.00001869,519.742,359.599,9.550,0.756781
24006,0.00003969,0.00000549,66.006,204.860,10.580,0.293069
24029,359.99998517,-0.00002013,414.939,368.846,8.150,2.747704
24033,0.00002524,0.00001744,158.480,128.415,9.140,1.104002
24042,0.00000000,0.00000000,320.000,240.000,10.000,0.500000
24048,359.99997149,-0.00001541,502.481,338.638,8.320,2.349471
24050,359.99997929,0.00003574,452.545,11.283,8.670,1.702041
24051,359.99998016,0.00000260,446.997,223.355,9.340,0.918269
24053,0.00002216,-0.00000356,178.208,262.810,10.010,0.495416
24056,0.00000405,-0.00000231,294.107,254.796,8.340,2.306588
24060,359.99998902,0.00002235,390.280,96.975,8.970,1.291130
24070,0.00002572,0.00002081,155.397,106.838,8.760,1.566643
24072,0.00002524,0.00001011,158.480,175.269,6.020,19.542045
24077,359.99997390,-0.00002803,487.069,419.398,8.790,1.523947
24078,0.00000000,0.00000000,320.000,240.000,11.390,0.138986
24080,0.00000983,0.00000790,257.118,189.448,10.400,0.345915
24081,0.00000039,0.00000212,317.534,226.437,8.980,1.279293
24088,359.99997756,0.00001522,463.642,142.595,9.510,0.785181
24094,0.00002524,-0.00001955,158.480,365.147,9.160,1.083852
24100,359.99999066,-0.00003554,379.799,467.484,6.710,10.350707
24101,0.00002235,-0.00003265,176.975,448.990,9.440,0.837471
24105,359.99996397,-0.00002032,550.567,370.079,9.410,0.860934
24106,359.99996243,0.00002283,560.431,93.892,7.830,3.689521
24117,0.00002639,-0.00000530,151.082,273.907,8.430,2.123098
24118,359.99999644,-0.00003410,342.810,458.237,8.230,2.552525
24124,359.99999287,0.00002023,365.620,110.537,10.940,0.210363
24134,0.00003439,0.00003728,99.913,1.419,8.630,1.726072
24139,359.99998045,-0.00000010,445.147,240.616,8.640,1.749726
24140,0.00001088,-0.00001011,250.337,304.731,8.920,1.351979
24145,359.99997871,-0.00003005,456.244,432.345,8.740,1.595769
24158,0.00000414,-0.00000771,293.491,289.319,8.070,2.957808
24198,359.99997101,-0.00001166,505.563,314.595,7.870,3.556068
24201,359.99998989,-0.00001628,384.731,344.187,8.560,1.883519
24209,0.00000857,0.00001358,265.132,153.075,8.960,1.303077
24211,359.99998478,0.00003458,417.405,18.680,7.070,7.429678
24212,359.99995097,0.00002100,633.793,105.605,7.590,4.602248
24220,0.00000000,-0.00003680,320.000,475.499,8.540,1.918536
24223,0.00001069,-0.00002504,251.570,400.287,8.190,2.648317
24226,0.00000713,-0.00003082,274.380,437.277,11.980,0.080718
24231,359.99997447,-0.00001377,483.370,328.158,9.350,0.909850
24232,0.00003082,0.00001859,122.723,121.018,7.640,4.395113
24248,0.00000328,-0.00002177,299.039,379.327,10.850,0.228544
24265,0.00000318,0.00002273,299.656,94.509,9.010,1.244429
24277,359.99999229,-0.00003583,369.319,469.334,9.420,0.853041
24278,359.99998671,-0.00003034,405.075,434.194,8.890,1.389857
24279,359.99998883,-0.00002110,391.513,375.011,7.780,3.863403
24280,359.99998613,-0.00003198,408.774,444.674,9.200,1.044648
24281,0.00003622,0.00000289,88.200,221.505,9.040,1.210515
24297,0.00000231,-0.00000549,305.204,275.140,9.480,0.807179
24299,0.00001214,0.00000722,242.322,193.763,7.050,7.567806
24300,0.00001166,-0.00003150,245.405,441.592,8.730,1.610534
24319,0.00000414,-0.00002456,293.491,397.205,7.340,5.793887
24326,359.99999778,-0.00003516,334.179,465.019,7.380,5.584316
24335,359.99998719,-0.00001589,401.993,341.721,8.020,3.097205
24342,359.99999075,0.00001695,379.183,131.498,9.290,0.961546
24347,0.00000164,-0.00002601,309.520,406.452,10.760,0.248296
24352,359.99998892,-0.00002071,390.896,372.545,9.410,0.860934
24357,359.99998083,-0.00002582,442.681,405.219,8.920,1.351979
24360,0.00000000,0.00000000,320.000,240.000,12.030,0.077085
24363,359.99999913,-0.00003574,325.548,468.717,8.700,1.655656
24367,0.00000231,-0.00001474,305.204,334.323,7.090,7.294071
24369,359.99996118,0.00003092,568.445,42.107,7.520,4.908740
24371,0.00003998,0.00002206,64.157,98.824,8.190,2.648317
24374,0.00000751,0.00002331,271.914,90.810,8.660,1.717790
24393,359.99999345,0.00002736,361.921,64.917,9.570,0.742968
24428,359.99998555,-0.00001927,412.473,363.298,8.520,1.954204
24436,0.00001801,-0.00000539,204.717,274.523,0.180,4236.137071
24437,0.00000684,-0.00002707,276.229,413.233,8.780,1.538048
24439,0.00001474,-0.00000482,225.677,270.824,8.480,2.027543
24451,359.99998160,0.00000299,437.749,220.889,6.160,17.177897
24458,359.99999326,0.00003718,363.154,2.035,9.450,0.826484
24466,0.00000453,-0.00002504,291.025,400.287,9.470,0.814648
24467,359.99995839,0.00000135,586.323,231.369,8.770,1.552280
24473,359.99998642,-0.00002052,406.925,371.312,10.420,0.339602
24474,0.00001387,0.00002341,231.226,90.193,6.750,9.976312
24475,0.00000539,-0.00002890,285.477,424.947,7.470,5.140081
24481,0.00004614,0.00002187,24.702,100.057,8.340,2.306588
24491,359.99999345,-0.00002456,361.921,397.205,8.650,1.733684
24495,359.99998671,-0.00000886,405.075,296.717,8.770,1.552280
24498,359.99998122,-0.00002350,440.215,390.423,8.040,3.040675
24500,359.99997081,0.00001580,506.796,138.896,10.450,0.330347
24517,0.00001898,0.00002293,198.552,93.276,9.170,1.073915
24525,0.00000742,-0.00003651,272.530,473.649,9.300,0.952730
24531,0.00000732,-0.00002350,273.147,390.423,8.770,1.552280
24539,0.00000000,0.00000000,320.000,240.000,7.760,3.935229
24545,359.99998950,-0.00002321,387.197,388.574,9.160,1.083852
24547,359.99999017,-0.00003622,382.882,471.800,8.570,1.866251
24553,359.99999682,-0.00003343,340.344,453.922,7.880,3.523465
24556,0.00000944,-0.00000520,259.584,273.290,9.560,0.749842
24567,359.99996253,0.00001984,559.814,113.003,7.760,3.935229
24568,0.00003015,0.00001638,127.039,135.197,9.120,1.124527
24579,0.00000222,0.00002399,305.821,86.494,9.280,0.970443
24584,359.99995800,-0.00003188,588.789,444.058,12.170,0.067759
24596,0.00001040,-0.00000886,253.419,296.717,8.910,1.364489
24600,0.00000193,-0.00000491,307.670,271.441,9.580,0.736156
24604,359.99995087,0.00002871,634.409,56.286,10.550,0.301280
24611,359.99997052,-0.00002004,508.646,368.230,8.630,1.765916
24612,0.00001368,-0.00003362,232.459,455.155,7.160,6.838644
24621,0.00004209,-0.00000848,50.594,294.251,9.130,1.114218
24627,0.00001416,0.00000144,229.376,230.753,8.490,2.008954
24635,359.99998690,0.00001551,403.843,140.745,9.110,1.134932
24638,0.00001175,-0.00003381,244.788,456.388,7.130,7.030238
24642,0.00001772,-0.00003747,206.566,479.814,6.760,3.679685
24648,0.00000000,0.00000000,320.000,240.000,9.390,0.876940
24661,0.00002851,-0.00000501,137.519,272.057,10.080,0.464483
24662,0.00000636,-0.00001166,279.312,314.595,7.540,4.819145
24667,0.00001869,-0.00002485,200.401,399.054,8.650,1.733684
24668,359.99997341,0.00000983,490.151,177.118,8.910,1.364489
24670,0.00001734,0.00002986,209.032,48.888,6.980,8.071793
24673,359.99996966,0.00003044,514.194,45.189,7.620,4.476824
24683,0.00002793,-0.00000684,141.218,283.771,8.030,3.068810
24694,0.00001763,-0.00000453,207.182,268.975,10.750,0.250594
24700,359.99999017,-0.00003285,382.882,450.223,9.410,0.860934
24701,0.00001724,-0.00001002,209.648,304.115,9.550,0.756781
24708,0.00004142,0.00002630,54.910,71.698,7.500,5.000000
24709,0.00001377,0.00000241,231.842,224.588,7.390,5.533119
24724,0.00003834,-0.00001927,74.637,363.298,7.920,3.396018
24734,359.99998883,-0.00002206,391.513,381.176,8.690,1.670975
24748,0.00000713,-0.00001243,274.380,319.527,7.720,4.082912
24747,0.00003073,0.00003034,123.340,45.806,8.720,1.625436
24752,0.00000299,-0.00001146,300.889,313.362,10.030,0.486374
24757,0.00000212,0.00001580,306.437,138.896,9.650,0.690192
24758,0.00001859,0.00000636,201.018,199.312,9.340,0.918269
24764,359.99997601,0.00000790,473.506,189.448,8.460,2.065238
24769,0.00000944,-0.00001782,259.584,354.050,8.260,2.482962
24770,0.00000154,-0.00002466,310.136,397.821,9.080,1.166729
24784,0.00000588,0.00002880,282.394,55.670,9.270,0.979422
24785,359.99999489,0.00001907,352.674,117.935,11.060,0.188352
24790,359.99998651,-0.00000048,406.308,243.082,9.300,0.952730
24794,0.00001166,0.00000684,245.405,196.229,9.120,1.124527
24803,359.99998574,0.00001628,411.240,135.813,9.420,0.853041
24809,0.00001021,-0.00001137,254.652,312.746,8.780,1.538048
24811,0.00000414,-0.00000703,293.491,285.004,8.520,1.954204
24826,359.99995126,-0.00001098,631.943,310.280,8.760,1.566643
24828,359.99998777,-0.00001281,398.294,321.993,7.830,3.689521
24844,359.99997312,-0.00001300,492.000,323.226,7.990,3.183978
24847,0.00002081,0.00001580,186.838,138.896,6.330,14.688248
24848,359.99998305,-0.00000539,428.502,274.523,9.920,0.538233
24849,0.00002659,0.00000819,149.849,187.598,8.600,1.815390
24851,0.00001888,0.00000125,199.168,231.986,9.170,1.073915
24853,359.99998526,-0.00002871,414.323,423.714,7.670,4.275334
24855,359.99999191,-0.00000299,371.785,259.111,9.150,1.093881
24856,359.99997062,-0.00002206,508.029,381.176,8.370,2.243727
24868,0.00003044,-0.00002899,125.189,425.563,9.090,1.156032
24879,0.00000019,-0.00003545,318.767,466.868,5.050,47.749629
24891,0.00000665,-0.00001666,277.462,346.653,8.180,2.672822
24898,359.99998006,-0.00000857,447.613,294.868,7.500,5.000000
24899,0.00000915,0.00000616,261.434,200.545,8.940,1.327303
24900,359.99998594,-0.00000337,410.007,261.577,9.610,0.716094
24907,359.99998738,-0.00000539,400.760,274.523,11.280,0.153805
24909,0.00004229,-0.00002206,49.361,381.176,6.340,14.553586
24911,359.99995598,0.00001830,601.736,122.867,7.820,3.723660
24914,359.99997110,-0.00002254,504.947,384.258,5.640,27.731286
24915,0.00004999,0.00002225,0.042,97.591,8.860,1.021027
24922,0.00002379,-0.00000067,167.727,244.315,9.150,1.093881
24924,0.00001474,0.00003111,225.677,40.874,9.080,1.166729
24926,0.00001618,0.00000520,216.430,206.710,9.680,0.671382
24928,0.00000597,-0.00001782,281.778,354.050,8.940,1.327303
24930,0.00002090,-0.00002871,186.222,423.714,8.930,1.339584
24938,359.99998786,-0.00003670,397.678,474.882,8.170,2.697553
24954,0.00004306,0.00003063,44.429,43.956,8.980,1.279293
24956,359.99995097,0.00000780,633.793,190.064,8.420,2.142743
24962,0.00002524,-0.00002736,158.480,415.083,7.350,5.740768
24964,0.00003882,-0.00000096,71.555,246.165,8.860,1.428795
24970,0.00000713,-0.00002225,274.380,382.409,9.150,1.093881
24976,0.00001753,-0.00001907,207.799,362.065,8.250,2.505936
24988,0.00001214,-0.00001368,242.322,327.541,9.700,0.659128
24989,0.00003757,-0.00000096,79.569,246.165,8.400,2.182579
24995,0.00003140,-0.00002880,119.025,424.330,9.200,1.044648
25000,0.00000886,-0.00003275,263.283,449.606,8.430,2.123098
25001,359.99998517,-0.00000183,414.939,251.713,5.660,27.225133
25004,0.00001551,-0.00000087,220.745,245.548,9.750,0.629463
25005,359.99998295,-0.00001763,429.119,352.818,8.580,1.849141
25014,0.00003323,-0.00001715,107.311,349.735,7.310,5.956210
25021,359.99997871,-0.00001955,456.244,365.147,8.530,1.936288
25025,359.99997515,0.00000125,479.054,231.986,7.110,7.160939
25028,359.99999730,0.00001137,337.262,167.254,5.680,26.728218
25041,359.99997881,-0.00002861,455.628,423.097,5.780,24.376425
25044,0.00000433,0.00001609,292.258,137.046,4.720,64.709792
25050,0.00000000,0.00000000,320.000,240.000,9.810,0.595621
25054,359.99998594,-0.00003121,410.007,439.742,10.610,0.285082
25056,0.00000530,-0.00000299,286.093,259.111,9.410,0.860934
25074,359.99998584,-0.00001406,410.624,330.007,8.620,1.782256
25081,359.99999249,-0.00002418,368.086,394.739,7.520,4.908740
25097,359.99999364,-0.00000058,360.688,243.699,11.600,0.114543
25102,359.99999364,0.00001666,360.688,133.347,9.580,0.736156
25103,359.99998748,0.00000202,400.144,227.054,9.040,1.210515
25105,0.00000000,0.00000000,320.000,240.000,10.930,0.212310
25111,0.00001676,-0.00001223,212.731,318.294,8.290,2.415294
25115,0.00001233,0.00003054,241.089,44.573,7.920,3.396018
25128,0.00001705,0.00000896,210.881,182.667,8.340,2.306588
25142,359.99998073,0.00001734,443.298,129.032,4.990,50.462644
25145,0.00002158,-0.00000626,181.906,280.072,7.170,6.775947
25152,0.00001040,-0.00001272,253.419,321.377,9.130,1.114218
25163,359.99997756,-0.00000694,463.642,284.387,8.160,2.722513
25178,0.00001426,-0.00002485,228.760,399.054,8.720,1.625436
25179,359.99997409,-0.00003111,485.836,439.126,7.990,3.183978
25181,359.99998902,-0.00000771,390.280,289.319,8.390,2.202774
25187,359.99998334,-0.00002803,426.653,419.398,5.990,20.089541
25193,0.00000925,0.00000453,260.817,211.025,8.330,2.327930
25198,0.00001849,-0.00003747,201.634,479.814,9.090,0.430339
25199,0.00002206,0.00000395,178.824,214.724,7.860,3.588971
25201,0.00003535,-0.00003265,93.749,448.990,8.280,2.437642
25202,0.00001031,-0.00000886,254.036,296.717,5.250,39.716412
25208,0.00000241,-0.00000250,304.588,256.029,9.370,0.893244
25211,359.99999258,-0.00000616,367.470,279.455,8.730,1.610534
25223,0.00001166,-0.00002013,245.405,368.846,5.690,26.483172
25227,359.99998362,-0.00001801,424.803,355.283,7.660,4.314893
25232,0.00004306,0.00002938,44.429,51.971,8.900,1.377114
25234,0.00001570,0.00002042,219.512,109.304,9.030,1.221715
25235,0.00000212,0.00000800,306.437,188.831,7.910,3.427441
25241,0.00001888,-0.00000511,199.168,272.674,8.410,2.162569
25242,359.99996166,0.00001320,565.363,155.541,9.060,1.188420
25244,0.00002880,0.00000944,135.670,179.584,9.500,0.792447
25246,0.00002427,-0.00001686,164.645,347.886,9.110,1.134932
25249,359.99998025,-0.00003680,446.380,475.499,11.350,0.144202
25252,359.99998526,-0.00003371,414.323,455.771,8.340,2.306588
25254,0.00001772,-0.00002061,206.566,371.929,8.840,1.455359
25258,0.00002427,-0.00000135,164.645,248.631,9.710,0.653085
25260,359.99998247,-0.00001503,432.201,336.172,8.630,1.765916
25261,0.00004576,0.00001435,27.168,148.143,9.120,1.124527
25276,0.00003805,0.00001455,76.487,146.910,11.490,0.126756
25281,359.99999480,-0.00003092,353.290,437.893,3.350,228.544095
25284,0.00002090,0.00000944,186.222,179.584,7.660,4.314893
25288,359.99999711,-0.00000973,338.495,302.265,6.330,14.688248
25293,359.99995203,-0.00001243,627.012,319.527,6.920,8.530412
25296,359.99999095,-0.00002890,377.950,424.947,8.950,1.315134
25299,359.99998545,-0.00000376,413.090,264.043,10.210,0.412069
25302,0.00000116,-0.00000578,312.602,276.989,4.890,55.331189
25307,0.00001416,-0.00000106,229.376,246.781,8.340,2.306588
25310,0.00001464,-0.00001936,226.294,363.914,9.360,0.901509
25311,0.00000520,-0.00002013,286.710,368.846,8.720,1.625436
25327,0.00004556,-0.00000125,28.401,248.014,7.340,5.793887
25337,359.99999518,-0.00003140,350.824,440.975,6.750,9.976312
25338,359.99998651,-0.00001715,406.308,349.735,9.040,1.210515
25340,0.00000588,-0.00003294,282.394,450.839,7.430,5.332981
25345,359.99997669,-0.00002610,469.190,407.069,8.110,2.850821
25347,359.99997438,0.00003160,483.986,37.792,8.450,2.084347
25348,0.00001194,-0.00003554,243.555,467.484,8.500,1.990536
25357,359.99998613,-0.00002081,408.774,373.162,8.410,2.162569
25358,0.00000713,0.00003082,274.380,42.723,8.190,2.648317
25363,359.99998883,-0.00002822,391.513,420.631,6.660,10.838521
25365,359.99998372,-0.00002784,424.187,418.165,6.550,11.994165
25368,0.00001406,-0.00000520,229.993,273.290,6.440,13.273028
25378,0.00002244,0.00000039,176.358,237.534,6.180,16.864365
25380,359.99999981,-0.00001907,321.233,362.065,9.300,0.952730
25390,0.00000539,-0.00003034,285.477,434.194,8.720,1.625436
25394,359.99998777,-0.00001512,398.294,336.789,8.280,2.437642
25411,0.00002360,-0.00001975,168.960,366.380,8.310,2.371210
